country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
AUS,Australia,parliament,1996-03-02,38.8,49,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,754,753,49,1253
AUS,Australia,parliament,1996-03-02,8.2,18,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,754,753,49,184
AUS,Australia,parliament,1996-03-02,4.3,5,148,none,no party affiliation,no party affiliation,,33,754,753,49,1396
AUS,Australia,parliament,1996-03-02,0.4,1,148,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,754,753,49,215
AUS,Australia,parliament,1996-03-02,6.8,0,148,AD,Australian Democrats,Australian Democrats,3.7004,33,754,753,49,120
AUS,Australia,parliament,1996-03-02,2.9,0,148,AG,Australian Greens,Australian Greens,1.5439,33,754,753,49,751
AUS,Australia,parliament,1998-10-03,40.1,67,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,756,754,402,1253
AUS,Australia,parliament,1998-10-03,33.9,64,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,756,754,402,1411
AUS,Australia,parliament,1998-10-03,5.3,16,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,756,754,402,184
AUS,Australia,parliament,1998-10-03,4.2,1,148,none,no party affiliation,no party affiliation,,33,756,754,402,1396
AUS,Australia,parliament,1998-10-03,2.6,0,148,AG,Australian Greens,Australian Greens,1.5439,33,756,754,402,751
AUS,Australia,parliament,1998-10-03,8.4,0,148,ONP,One Nation Party,One Nation Party,8.1579,33,756,754,402,386
AUS,Australia,parliament,1998-10-03,5.1,0,148,AD,Australian Democrats,Australian Democrats,3.7004,33,756,754,402,120
AUS,Australia,parliament,2001-11-10,37.1,68,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,760,756,423,1411
AUS,Australia,parliament,2001-11-10,37.8,65,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,760,756,423,1253
AUS,Australia,parliament,2001-11-10,5.6,13,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,760,756,423,184
AUS,Australia,parliament,2001-11-10,4.4,3,150,none,no party affiliation,no party affiliation,,33,760,756,423,1396
AUS,Australia,parliament,2001-11-10,0.3,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,760,756,423,215
AUS,Australia,parliament,2001-11-10,5.4,0,150,AD,Australian Democrats,Australian Democrats,3.7004,33,760,756,423,120
AUS,Australia,parliament,2001-11-10,5.0,0,150,AG,Australian Greens,Australian Greens,1.5439,33,760,756,423,751
AUS,Australia,parliament,2001-11-10,4.3,0,150,ONP,One Nation Party,One Nation Party,8.1579,33,760,756,423,386
AUS,Australia,parliament,2004-10-09,40.5,74,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,762,760,812,1411
AUS,Australia,parliament,2004-10-09,37.6,60,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,762,760,812,1253
AUS,Australia,parliament,2004-10-09,5.9,12,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,762,760,812,184
AUS,Australia,parliament,2004-10-09,4.0,3,150,none,no party affiliation,no party affiliation,,33,762,760,812,1396
AUS,Australia,parliament,2004-10-09,0.3,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,762,760,812,215
AUS,Australia,parliament,2004-10-09,2.0,0,150,FFP,Family First Party,Family First Party,7.4,33,762,760,812,446
AUS,Australia,parliament,2004-10-09,1.2,0,150,ONP,One Nation Party,One Nation Party,8.1579,33,762,760,812,386
AUS,Australia,parliament,2004-10-09,1.2,0,150,AD,Australian Democrats,Australian Democrats,3.7004,33,762,760,812,120
AUS,Australia,parliament,2004-10-09,7.2,0,150,AG,Australian Greens,Australian Greens,1.5439,33,762,760,812,751
AUS,Australia,parliament,2007-11-24,43.4,83,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,761,762,234,1253
AUS,Australia,parliament,2007-11-24,36.3,55,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,761,762,234,1411
AUS,Australia,parliament,2007-11-24,5.5,10,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,761,762,234,184
AUS,Australia,parliament,2007-11-24,3.7,2,150,none,no party affiliation,no party affiliation,,33,761,762,234,1396
AUS,Australia,parliament,2007-11-24,2.0,0,150,FFP,Family First Party,Family First Party,7.4,33,761,762,234,446
AUS,Australia,parliament,2007-11-24,7.8,0,150,AG,Australian Greens,Australian Greens,1.5439,33,761,762,234,751
AUS,Australia,parliament,2010-08-21,37.99,72,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,246,761,736,1253
AUS,Australia,parliament,2010-08-21,30.46,44,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,246,761,736,1411
AUS,Australia,parliament,2010-08-21,9.12,21,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,246,761,736,154
AUS,Australia,parliament,2010-08-21,3.73,7,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,246,761,736,184
AUS,Australia,parliament,2010-08-21,2.52,4,150,none,no party affiliation,no party affiliation,,33,246,761,736,1396
AUS,Australia,parliament,2010-08-21,0.31,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,246,761,736,215
AUS,Australia,parliament,2010-08-21,11.76,1,150,AG,Australian Greens,Australian Greens,1.5439,33,246,761,736,751
AUS,Australia,parliament,2010-08-21,2.25,0,150,FFP,Family First Party,Family First Party,7.4,33,246,761,736,446
AUS,Australia,parliament,2013-09-07,32.02,58,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,804,246,1061,1411
AUS,Australia,parliament,2013-09-07,33.38,55,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,804,246,1061,1253
AUS,Australia,parliament,2013-09-07,8.92,22,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,804,246,1061,154
AUS,Australia,parliament,2013-09-07,4.29,9,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,804,246,1061,184
AUS,Australia,parliament,2013-09-07,1.37,2,150,none,no party affiliation,no party affiliation,,33,804,246,1061,1396
AUS,Australia,parliament,2013-09-07,0.32,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,804,246,1061,215
AUS,Australia,parliament,2013-09-07,8.65,1,150,AG,Australian Greens,Australian Greens,1.5439,33,804,246,1061,751
AUS,Australia,parliament,2013-09-07,1.04,1,150,Katter,Katter's Australian Party,Katter's Australian Party,3.3,33,804,246,1061,2258
AUS,Australia,parliament,2013-09-07,5.49,1,150,PUP,Palmer United Party,Palmer United Party,6.0,33,804,246,1061,2259
AUS,Australia,parliament,2013-09-07,1.41,0,150,FFP,Family First Party,Family First Party,7.4,33,804,246,1061,446
AUS,Australia,parliament,2016-07-02,34.73,69,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,1006,804,1174,1253
AUS,Australia,parliament,2016-07-02,28.67,45,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,1006,804,1174,1411
AUS,Australia,parliament,2016-07-02,8.52,21,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,1006,804,1174,154
AUS,Australia,parliament,2016-07-02,4.61,10,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,1006,804,1174,184
AUS,Australia,parliament,2016-07-02,2.81,2,150,none,no party affiliation,no party affiliation,,33,1006,804,1174,1396
AUS,Australia,parliament,2016-07-02,10.23,1,150,AG,Australian Greens,Australian Greens,1.5439,33,1006,804,1174,751
AUS,Australia,parliament,2016-07-02,1.85,1,150,NXT,Nick Xenophon Team,Nick Xenophon Team,6.0,33,1006,804,1174,2630
AUS,Australia,parliament,2016-07-02,0.54,1,150,Katter,Katter's Australian Party,Katter's Australian Party,3.3,33,1006,804,1174,2258
AUS,Australia,parliament,2016-07-02,1.49,0,150,FFP,Family First Party,Family First Party,7.4,33,1006,804,1174,446
AUS,Australia,parliament,2016-07-02,1.31,0,150,CDP,Christian Democratic Party,Christian Democratic Party,6.2,33,1006,804,1174,1650
AUS,Australia,parliament,2016-07-02,1.29,0,150,ONP,One Nation Party,One Nation Party,8.1579,33,1006,804,1174,386
AUS,Australia,parliament,2019-05-18,33.34,68,151,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,1087,1006,1585,1253
AUS,Australia,parliament,2019-05-18,27.99,44,151,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,1087,1006,1585,1411
AUS,Australia,parliament,2019-05-18,8.67,23,151,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,1087,1006,1585,154
AUS,Australia,parliament,2019-05-18,4.51,10,151,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,1087,1006,1585,184
AUS,Australia,parliament,2019-05-18,3.37,3,151,none,no party affiliation,no party affiliation,,33,1087,1006,1585,1396
AUS,Australia,parliament,2019-05-18,10.4,1,151,AG,Australian Greens,Australian Greens,1.5439,33,1087,1006,1585,751
AUS,Australia,parliament,2019-05-18,0.49,1,151,Katter,Katter's Australian Party,Katter's Australian Party,3.3,33,1087,1006,1585,2258
AUS,Australia,parliament,2019-05-18,0.33,1,151,NXT,Nick Xenophon Team,Nick Xenophon Team,6.0,33,1087,1006,1585,2630
AUS,Australia,parliament,2019-05-18,3.43,0,151,PUP,Palmer United Party,Palmer United Party,6.0,33,1087,1006,1585,2259
AUS,Australia,parliament,2019-05-18,3.08,0,151,ONP,One Nation Party,One Nation Party,8.1579,33,1087,1006,1585,386
AUS,Australia,parliament,2022-05-21,32.58,77,151,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,1111,1087,1616,1253
AUS,Australia,parliament,2022-05-21,,58,151,C,Coalition,Coalition,7.4,33,1111,1087,1616,1428
AUS,Australia,parliament,2022-05-21,23.89,27,151,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,1111,1087,1616,1411
AUS,Australia,parliament,2022-05-21,8.0,21,151,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,1111,1087,1616,154
AUS,Australia,parliament,2022-05-21,3.6,10,151,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,1111,1087,1616,184
AUS,Australia,parliament,2022-05-21,5.29,10,151,none,no party affiliation,no party affiliation,,33,1111,1087,1616,1396
AUS,Australia,parliament,2022-05-21,12.25,4,151,AG,Australian Greens,Australian Greens,1.5439,33,1111,1087,1616,751
AUS,Australia,parliament,2022-05-21,0.25,1,151,NXT,Nick Xenophon Team,Nick Xenophon Team,6.0,33,1111,1087,1616,2630
AUS,Australia,parliament,2022-05-21,0.38,1,151,Katter,Katter's Australian Party,Katter's Australian Party,3.3,33,1111,1087,1616,2258
AUS,Australia,parliament,2022-05-21,4.12,0,151,UAP,United Australia Party,United Australia Party,7.4,33,1111,1087,1616,1912
AUS,Australia,parliament,2022-05-21,4.96,0,151,ONP,One Nation Party,One Nation Party,8.1579,33,1111,1087,1616,386
AUS,Australia,parliament,2022-05-21,1.73,0,151,LD-NSW,Liberal Democratic Party (New South Wales),Liberal Democratic Party (New South Wales),6.0,33,1111,1087,1616,1927
AUT,Austria,parliament,1919-02-16,40.75,72,170,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1030,,,973
AUT,Austria,parliament,1919-02-16,35.93,69,170,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1030,,,1013
AUT,Austria,parliament,1919-02-16,5.85,8,170,DNP,Deutschnationale,German-Nationals,7.4,59,1030,,,2672
AUT,Austria,parliament,1919-02-16,1.9,5,170,GFOP,Deutsche Freiheits und Ordnungspartei,German Freedom and Order Party,8.8,59,1030,,,2676
AUT,Austria,parliament,1919-02-16,1.49,4,170,one-seat,one-seat,one-seat,,59,1030,,,2686
AUT,Austria,parliament,1919-02-16,1.58,3,170,SBP,Steirische Bauernpartei,Styrian Farmers' Party,5.3,59,1030,,,2677
AUT,Austria,parliament,1919-02-16,2.16,3,170,DD,Deutschdemokraten,German-Democrats,6.0,59,1030,,,2675
AUT,Austria,parliament,1919-02-16,2.02,2,170,DVP,Deutsche Volkspartei,German People's Party,7.4,59,1030,,,2673
AUT,Austria,parliament,1919-02-16,1.12,2,170,KB,Kärtner Bauernbund,Carinthian Farmers' Association,5.3,59,1030,,,2678
AUT,Austria,parliament,1919-02-16,2.27,1,170,T,Tschechoslowaken,Czechoslovakians,,59,1030,,,2689
AUT,Austria,parliament,1919-02-16,1.64,1,170,BD,Bürgerliche Demokraten,Centrist Democrats,6.0,59,1030,,,2688
AUT,Austria,parliament,1919-02-16,1.57,0,170,NDP,Nationaldemokratische Partei,National Democratic Party,8.8,59,1030,,,2679
AUT,Austria,parliament,1920-10-17,41.79,85,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1026,1030,1537,1013
AUT,Austria,parliament,1920-10-17,35.99,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1026,1030,1537,973
AUT,Austria,parliament,1920-10-17,17.25,21,183,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1026,1030,1537,2674
AUT,Austria,parliament,1920-10-17,,7,183,L,Landbund für Österreich,Rural Federation,8.8,59,1026,1030,1537,2681
AUT,Austria,parliament,1920-10-17,1.44,1,183,one-seat,one-seat,one-seat,,59,1026,1030,1537,2686
AUT,Austria,parliament,1920-10-17,,0,183,KB,Kärtner Bauernbund,Carinthian Farmers' Association,5.3,59,1026,1030,1537,2678
AUT,Austria,parliament,1920-10-17,,0,183,DNSAP,Nationalsozialistische Arbeiterpartei,National Socialist Workers' Party,8.8,59,1026,1030,1537,2684
AUT,Austria,parliament,1923-10-21,44.05,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1026,1542,1013
AUT,Austria,parliament,1923-10-21,39.6,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1026,1542,973
AUT,Austria,parliament,1923-10-21,,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1027,1026,1542,2674
AUT,Austria,parliament,1923-10-21,,5,165,L,Landbund für Österreich,Rural Federation,8.8,59,1027,1026,1542,2681
AUT,Austria,parliament,1923-10-21,2.88,0,165,etc,others,others,,59,1027,1026,1542,2687
AUT,Austria,parliament,1923-10-21,10.84,,165,WB,Wirtschaftsblock,Economic bloc,8.8,59,1027,1026,1542,2699
AUT,Austria,parliament,1927-04-24,48.24,73,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1028,1027,1546,1013
AUT,Austria,parliament,1927-04-24,42.28,71,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1028,1027,1546,973
AUT,Austria,parliament,1927-04-24,,12,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1028,1027,1546,2674
AUT,Austria,parliament,1927-04-24,6.32,9,165,L,Landbund für Österreich,Rural Federation,8.8,59,1028,1027,1546,2681
AUT,Austria,parliament,1927-04-24,1.0,0,165,UV,"Udeverband, Bund gegen Korruption","Udeverband, Association against Corruption",6.2,59,1028,1027,1546,2683
AUT,Austria,parliament,1930-11-09,41.14,72,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1029,1028,1550,973
AUT,Austria,parliament,1930-11-09,35.65,66,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1029,1028,1550,1013
AUT,Austria,parliament,1930-11-09,,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1029,1028,1550,2674
AUT,Austria,parliament,1930-11-09,,9,165,L,Landbund für Österreich,Rural Federation,8.8,59,1029,1028,1550,2681
AUT,Austria,parliament,1930-11-09,6.17,8,165,HB,Heimatblock,Homeland Block,8.8,59,1029,1028,1550,2685
AUT,Austria,parliament,1930-11-09,3.03,0,165,DNSAP,Nationalsozialistische Arbeiterpartei,National Socialist Workers' Party,8.8,59,1029,1028,1550,2684
AUT,Austria,parliament,1930-11-09,12.8,,165,WB,Wirtschaftsblock,Economic bloc,8.8,59,1029,1028,1550,2699
AUT,Austria,parliament,1945-11-25,49.8,85,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,402,1029,452,1013
AUT,Austria,parliament,1945-11-25,44.6,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,402,1029,452,973
AUT,Austria,parliament,1945-11-25,5.4,4,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,402,1029,452,769
AUT,Austria,parliament,1945-11-25,0.2,0,165,no-seat,no seat,no seat,,59,402,1029,452,2055
AUT,Austria,parliament,1949-10-09,44.0,77,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,67,402,884,1013
AUT,Austria,parliament,1949-10-09,38.7,67,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,67,402,884,973
AUT,Austria,parliament,1949-10-09,11.7,16,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,67,402,884,50
AUT,Austria,parliament,1949-10-09,5.1,5,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,67,402,884,769
