country_name_short,country_name,party_name_short,party_name_english,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
EST,Estonia,I-SM,Independent -- Silver Meikar,Independent – Silver Meikar,Independent -- Silver Meikar,none,no family,,,,,,,,,,,,,75,2345,12
EST,Estonia,I-TT,Independent -- Tanel Talve,Independent – Tanel Talve,Independent -- Tanel Talve,none,no family,,,,,,,,,,,,,75,2344,12
EST,Estonia,IRL,Union of Pro Patria and Res Publica,Erakond Isamaa ja Res Publica Liit,Erakond Isamaa ja Res Publica Liit,con,Conservative,8.4962,8.2456,6.1053,9.2632,83611,80,1233613,,,,1820,,75,1597,26
EST,Estonia,K-EUR,Constitution Party -- Estonian United People's Party,Konstitutsioonierakond – Eestimaa Ühendatud Rahvapartei,Konstitutsioonierakond -- Eestimaa Uehendatud Rahvapartei,soc,Social democracy,2.0282,2.9413,6.3158,4.9241,83952,,,,1201,,1664,2205,75,1590,11
EST,Estonia,PK,Union of Farmers,Põllumeeste Kogu,Pollumeeste Kogu,agr,Agrarian,2.2222,4.9,6.5,5.4,,,,,1203,,,,75,1553,2
EST,Estonia,R,Popular Front,Rahvarinne,Rahvarinne,soc,Social democracy,3.3333,3.5,3.5,8.1,83421,,,,1204,,,,75,450,11
EST,Estonia,RKI,"National Coalition Party ""Pro Patria""","Rahvuslik Koonderakond ""Isamaa""","Rahvuslik Koonderakond ""Isamaa""",con,Conservative,7.4,6.4,7.0,7.9,83710,,,,,,,,75,243,26
EST,Estonia,SDE|M,Social Democratic Party | Moderates,Sotsiaaldemokraatlik Erakond | Mõõdukad,Sotsiaaldemokraatlik Erakond | Moodukad,soc,Social democracy,4.1915,3.4667,3.1737,7.7982,83410,83,1233410,,1205,,1742,2204,75,1448,11
EST,Estonia,SK,Independent Royalists,Sõltumatud Kuningriiklased,Soltumatud Kuningriiklased,spec,Special issue,,,,,83901,,,,,,,,75,25,16
EST,Estonia,TEE,Future Estonia | Independence,Tuleviku Eesti | Iseseisvuspartei,Tuleviku Eesti | Iseseisvuspartei,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,75,1794,40
EST,Estonia,VEE,Russian Party in Estonia,Vene Erakond Eestis,Vene Erakond Eestis,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,75,2266,26
EST,Estonia,VKR,People's Party of Republicans and Conservatives,Vabariiklaste ja Konservatiivide Rahvaerakond,Vabariiklaste ja Konservatiivide Rahvaerakond,con,Conservative,7.4,6.4,7.0,7.9,83610,,,,,,,,75,1395,26
EST,Estonia,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,75,426,12
EST,Estonia,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,75,1439,12
FIN,Finland,AS,Aland Coalition,Åländsk Samling,Alandsk Samling,spec,Special issue,,,,,,,,,,,,,67,66,16
FIN,Finland,DL|VAS,Democratic Union | Left Alliance,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Demokraattinen Liitto -- Demokratiska Forbundet | Vasemmistoliitto -- Vansterforbundet ,com,Communist/Socialist,2.1843,1.8661,3.3406,5.165,14221,97,1246223,601,1301,1404,5777,1404,67,1292,14
FIN,Finland,Deva,Democratic Alternative,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,Demokraattinen Vaihtoehto -- Demokratiskt Alternativs,com,Communist/Socialist,1.3,1.4,3.0,0.55,14222,,,,,1407,,,67,229,14
FIN,Finland,Eko,Ecological Party,Ekologinen puolue – Ekologiska partiet,Ekologinen puolue -- Ekologiska partiet,eco,Green/Ecologist,4.75,4.5,3.75,2.5,,,,,,,,1413,67,1105,19
FIN,Finland,IK,Patriotic People's Movement,Isänmaallinen Kansanliike – Fosterländska Folkrörelsen,Isanmaallinen Kansanliike -- Fosterlandska Folkrorelsen,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,67,957,26
FIN,Finland,KD,Christian Democrats,Kristillisdemokraatit – Kristdemokraterna,Kristillisdemokraatit -- Kristdemokraterna,chr,Christian democracy,7.1884,4.9438,8.3076,3.2103,14520,92,1246520,607,1309,1409,5657,1409,67,1463,3
FIN,Finland,KESK,Centre Party,Keskusta,Keskusta,agr,Agrarian,5.8027,4.9349,7.2203,5.5267,14810,90,1246810,603,1306,1403,5677,1403,67,94,2
FIN,Finland,KE|SLK,National Progressive Party | [Finnish] Liberal People's Party,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,lib,Liberal,5.7167,6.7,3.6,9.05,14420,,,604,1304,1410,,,67,1219,6
FIN,Finland,KOK,National Coalition Party,Kansallinen Kokoomus – Samlingspartiet,Kansallinen Kokoomus -- Samlingspartiet,con,Conservative,7.2451,7.6408,5.5872,9.0846,14620,86,1246620,608,1308,1402,5697,1402,67,1118,26
FIN,Finland,Ka,People's Party,Kansanpuolue,Kansanpuolue,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,67,2292,2
FIN,Finland,LN,Movement Now,Liike Nyt,Liike Nyt,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,67,2801,6
FIN,Finland,NSP,Young Finns,Nuorsuomalaiset – Ungfinnarna,Nuorsuomalaiset -- Ungfinnarna,lib,Liberal,6.0,6.7,3.6,8.7,14430,,,,,1412,,,67,1009,6
FIN,Finland,PMP,Party of Smallholders and Rural People,Pienviljelijäin ja maalaiskansan puolue,Pienviljelijain ja maalaiskansan puolue,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,67,2293,2
FIN,Finland,POP,Constitutional People's Party,Perustuslaillinen Oikeistopuolue – Konstitutionella högerpartiet,Perustuslaillinen Oikeistopuolue -- Konstitutionella hogerpartiet,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,67,1389,26
FIN,Finland,Pi,Pirate Party Finland,Piraattipuolue,Piraattipuolue,spec,Special issue,,,,,,,,,,,,,67,2412,16
FIN,Finland,RKP-SFP,Swedish People's Party,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland,lib,Liberal,6.3906,6.7295,3.8385,8.5284,14901,96,1246901,606,1305,1406,5757,1406,67,585,6
FIN,Finland,Rt,Reform Group,Remonttiryhmä,Remonttiryhma,spec,Special issue,6.6,5.8,6.8,5.0,,,,,,,,1412,67,638,16
FIN,Finland,SEP,Finnish Pensioners Party,Suomen Eläkeläisten Puolue– Finlands Pensionärers Parti,Suomen Elakelaisten Puolue -- Finlands Pensionarers Parti,spec,Special issue,,,,,,,,,,,,,67,1576,16
FIN,Finland,SKP-Y,Communist  Party of Finland (Unity),Suomen Kommunistinen Puolue  (Yhtenäisyys) – Finlands Kommunistiska Partiet (Enhet),Suomen Kommunistinen Puolue (Yhtenaisyys) -- Finlands Kommunistiska Partiet (Enhet),com,Communist/Socialist,1.3,1.4,3.0,3.3,,91,,,,,,,67,806,14
FIN,Finland,SKYP,Finnish People's Unity Party,Suomen kansan yhtenäisyyden puolueen – Finlands folks enhetsparti,Suomen kansan yhtenaisyyden puolueen -- Finlands folks enhetsparti,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,67,139,26
FIN,Finland,SKrTL,Christian Workers' Union of Finland,Suomen Kristillisen Työväen Liitto –  Finlands kristliga arbetarförbund,Suomen Kristillisen Tyovaen Liitto -- Finlands kristliga arbetarforbund,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,67,2433,11
FIN,Finland,SP-V,Finnish Party -- Old Finns,Suomalainen puolue – Vanhasuomalaiset,Suomalainen puolue -- Vanhasuomalaiset,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,67,2434,26
FIN,Finland,SPP,Finnish Small Farmers' Party,Suomen Pienviljelijäin Puolue – Finska Småbrukarpartiet,Suomen Pienviljelijain Puolue -- Finska Smabrukarpartiet,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,67,920,2
FIN,Finland,SP|P,Finnish Party | True Finns,Suomen Puolue | Perussuomalaiset,Suomen Puolue | Perussuomalaiset,agr,Agrarian,6.6331,4.8745,7.999,1.0945,14820,89,1246820,605,1307,1405,5717,1405,67,200,2
FIN,Finland,SSDP,Social Democratic Party of Finland,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,Suomen Sosialidemokraattinen Puolue -- Finlands Socialdemokratiska Parti,soc,Social democracy,3.5595,3.5454,4.2417,8.621,14320,94,1246320,602,1303,1401,5737,1401,67,395,11
FIN,Finland,SV,Swedish Left,Ruotsalainen vasemmisto – Svensk vänster,Ruotsalainen vasemmisto -- Svensk vanster,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,67,1565,14
FIN,Finland,TPSL,Social Democratic League of Workers and Smallholders,Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund,Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund,soc,Social democracy,3.3,3.5,3.5,8.1,14310,,,,,,,,67,1108,11
FIN,Finland,UV|SIN,New Alternative | Blue Reform,Uusi vaihtoehto | Sininen tulevaisuus,Uusi vaihtoehto | Sininen tulevaisuus,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,67,2645,40
FIN,Finland,VEU,Anti-EU Movement,Vaihtoehto EU:Lle,Vaihtoehto EU:Lle,spec,Special issue,,,,,,,,,,,,,67,1649,16
FIN,Finland,VIHR,Green League,Vihreä Liitto – Gröna Förbundet,Vihrea Liitto -- Grona Forbundet,eco,Green/Ecologist,3.6465,3.4279,2.2671,6.9709,14110,98,1246110,,1302,1408,5797,1408,67,1062,19
FIN,Finland,VL,Liberal League,Vapaamielisten Liitto – De Frisinnades Förbund,Vapaamielisten Liitto -- De Frisinnades Forbund,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,67,1109,6
FIN,Finland,VSL,League for Free Finland,Vapaan Suomen Liitto – Självständighetspartiet,Vapaan Suomen Liitto -- Sjalvstandighetspartiet,spec,Special issue,,,,,,85,,,,,,,67,979,16
FIN,Finland,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,67,2054,12
FIN,Finland,none,no party affiliation,ei kukaan – ingen,ei kukaan -- ingen,none,no family,,,,,,,,,,,,,67,1119,12
FIN,Finland,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,67,2413,12
FRA,France,AC,Centrist Alliance,Alliance centriste,Alliance centriste,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,43,2078,6
FRA,France,ALP,Liberal People's Action,Action libérale populaire,Action liberale populaire,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,43,2593,3
FRA,France,AO,Alliance of the Overseas,Alliances des outre-mers,Alliances des outre-mers,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2400,14
FRA,France,ARS,Republican and Social Action,Action républicaine et sociale,Action republicaine et sociale,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2358,26
FRA,France,C,Conservatives,Conservateurs,Conservateurs,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2589,26
FRA,France,CD,Democratic Centre,Centre démocrat,Centre democrat,chr,Christian democracy,5.7216,5.9852,5.4033,8.9659,31522,,,,1408,,,613,43,1491,3
FRA,France,CDP,Centre Democracy and Progress,Centre démocratie et progrés,Centre democratie et progres,chr,Christian democracy,5.8695,5.9852,5.4033,9.0869,31523,,,,,607,,613,43,885,3
FRA,France,CDS,Centre of Social Democrats,Centre des démocrates sociaux,Centre des democrates sociaux,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,43,2265,3
FRA,France,CNIP,National Centre of Independents and Peasants [Conservatives],Centre national des indépendants et paysans,Centre national des independants et paysans,con,Conservative,7.5636,6.4495,7.2219,7.2286,31622,,,707,,609,,609,43,1414,26
FRA,France,CPNT,"Hunting, Fishing, Nature, Tradition","Chasse, pêche, nature, traditions","Chasse, peche, nature, traditions",agr,Agrarian,7.8,7.25,7.875,2.2222,,109,,,,,,619,43,259,2
FRA,France,CeD,Centre Right,Centre-droit,Centre-droit,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2250,26
FRA,France,CeG,Centre Left,Centre-gauche,Centre-gauche,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2251,11
FRA,France,DLR|DLF,Republic Arise | France Arise,Debout la république | Debout la France,Debout la republique | Debout la France,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2399,26
FRA,France,FI,Unbowed France,La France Insoumise,La France Insoumise,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2644,14
FRA,France,FN,National Front,Front national,Front national,right,Right-wing,9.6854,7.4011,9.2889,0.2157,31720,113,1250720,708,1412,610,5817,610,43,270,40
FRA,France,G,Gaullists,Gaulliste,Gaulliste,con,Conservative,8.2,6.4,7.0,7.9,31621,,,706,,,,,43,1094,26
FRA,France,GDR,Democratic and Republican Left,Gauche démocrate et républicaine,Gauche democrate et republicaine,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2272,14
FRA,France,GE,Ecology Generation,Generation écologie,Generation ecologie,eco,Green/Ecologist,3.6389,2.5,1.8,7.6167,31111,,,703,1405,611,,,43,650,19
FRA,France,Gs,"Generation.s, the movement","Génération.s, le mouvement","Generation.s, le mouvement",soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2732,11
FRA,France,IOM,Overseas Independents,Indépendants d'outre-mer,Independants d'outre-mer,spec,Special issue,,,,,,,,,,,,,43,2277,16
FRA,France,IR|DL,Independent Republicans | Liberal Democracy,Independants républicains | Démocratie libérale,Independants republicains | Democratie liberale,con,Conservative,7.0577,7.7993,6.1743,8.246,,,,,1410,606,,615,43,59,26
FRA,France,LCR,Revolutionary Communist League,Ligue communiste révolutionnaire,Ligue communiste revolutionnaire,com,Communist/Socialist,0.0714,0.2143,6.0,0.4762,,,,,1401,,,614,43,442,14
FRA,France,LO,Workers' Struggle,Lutte ouvrière,Lutte ouvriere,com,Communist/Socialist,0.0,1.4,3.0,3.3,,101,,,1402,,,,43,1176,14
FRA,France,MDC,Citizens' Movement,Mouvement des citoyens,Mouvement des citoyens,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2143,14
FRA,France,MF,Movement for France,Mouvement pour la France,Mouvement pour la France,con,Conservative,8.1721,7.5376,8.6774,1.0651,,111,,,,612,5831,612,43,1101,26
FRA,France,MIM,Martinican Independence Movement,Mouvement independantiste martiniquais,Mouvement independantiste martiniquais,spec,Special issue,,,,,,,,,,,,,43,2077,16
FRA,France,MNR,National Republican Movement,Mouvement national républicain,Mouvement national republicain,right,Right-wing,8.2786,8.5714,9.7143,0.5556,,114,,,,,,620,43,1263,40
FRA,France,MP,Party of Presidential Majority,Parti de la Majorité présidentielle,Parti de la Majorite presidentielle,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2260,14
FRA,France,MR,Reformers Movement,Mouvement réformateur,Mouvement reformateur,chr,Christian democracy,5.8695,5.9852,5.4033,8.9659,31529,,,,,,,613,43,213,3
FRA,France,MRP,Popular Republican Movement,Mouvement républicain populaire,Mouvement republicain populaire,chr,Christian democracy,8.2,5.7,7.1,8.3,31521,,,706,,,,,43,1086,3
FRA,France,NC,New Centre,Nouveau centre,Nouveau centre,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,43,1058,6
FRA,France,PA,Animalist Party,Parti animaliste,Parti animaliste,spec,Special issue,,,,,,,,,,,,,43,2733,16
FRA,France,PCF,French Communist Party,Parti communiste française,Parti communiste francais,com,Communist/Socialist,1.3741,1.056,4.5083,2.3595,31220,102,1250220,701,1403,601,5845,601,43,686,14
FRA,France,PDP,Popular Democratic Party,Parti démocrate populaire,Parti democrate populaire,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,43,2583,3
FRA,France,PE,Ecologist Party,Parti écologiste,Parti ecologiste,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,43,2813,19
FRA,France,PFN,Party of New Forces,Parti des forces nouvelles,Parti des forces nouvelles,right,Right-wing,9.8,5.9,8.5,2.3,,,,709,,,,,43,670,40
FRA,France,PR,Radical Socialist Party,Parti radical-socialiste ,Parti radical-socialiste ,con,Conservative,3.9896,4.1676,4.2381,7.9361,31421,,,704,,603,,603,43,401,26
FRA,France,PRG,Radical Party of the Left,Parti radical de gauche,Parti radical de gauche,soc,Social democracy,4.0813,4.1676,4.2381,7.9361,,106,1250337,,1407,603,,603,43,1492,11
FRA,France,PRL,Conservatives,Parti républicain de la liberté,Parti republicain de la liberte,con,Conservative,7.5636,6.4495,7.2219,7.2286,31622,,,707,,609,,609,43,1297,26
FRA,France,PS,Socialist Party,Parti socialiste,Parti socialiste,soc,Social democracy,3.2493,3.248,2.9367,7.9448,31320,104,1250320,702,1404,602,5859,602,43,1539,11
FRA,France,PSF,French Socialist Party,Parti socialiste français,Parti socialiste francais,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2617,11
FRA,France,PSU,Unified Socialist Party,Parti socialiste unifie,Parti socialiste unifie,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,604,,,43,516,14
FRA,France,PSdF,Socialist Party of France -- Jean Jaures Union,Parti socialiste de France – Union Jean Jaurès,Parti socialiste de France -- Union Jean Jaures,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2618,11
FRA,France,PUP, Proletarian Unity Party,Parti de l'Unité Prolétarienne,Parti de l'Unite Proletarienne,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2584,14
FRA,France,RDA,African Democratic Rally,Rassemblement démocratique Africain,Rassemblement democratique Africain,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2276,14
FRA,France,REM,The Republic Onwards!,La République En Marche!,La Republique En Marche!,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,43,2643,6
FRA,France,RGR,Rally of Republican Lefts,Rassemblement des gauches républicaines,Rassemblement des gauches republicaines,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,890,26
FRA,France,RI,Independent Radicals,Radicaux indépendants,Radicaux independants,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2585,26
FRA,France,RP,Progressive Republicans,Républicains progressistes,Republicains progressistes,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2586,26
FRA,France,RPF,Rally for France,Rassemblement pour la France,Rassemblement pour la France,con,Conservative,7.4,6.7849,8.5048,1.0885,,,,,,,5873,,43,2252,26
FRA,France,RPR,Rally for the Republic,Rassemblement pour la république,Rassemblement pour la republique,con,Conservative,7.4997,6.5934,7.1854,6.9862,31621,,,706,1411,609,5887,609,43,138,26
FRA,France,RPR+UDF,RPR/UDF connected list,Listes communes RPR/UDF,Listes communes RPR/UDF,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2264,26
FRA,France,RS,Republican Socialist Party,Parti républicain socialiste,Parti Republicain Socialist,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2594,11
FRA,France,Rep,Republicans,Republicans,Republicans,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,43,2592,6
FRA,France,RepG,Left Republican ,Républicaine gauche ,Republicaine gauche ,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,43,2587,6
FRA,France,SI,Independent Socialists,Socialistes indépendants,Socialistes independants,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,43,2590,14
FRA,France,TPA,Three Parties Alliance -- Third Force,Tripartisme – Troisième force,Tripartisme -- Troisieme force,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2279,11
FRA,France,U5R,Union for the fifth republic,Union pour la cinquième république,Union pour la cinquieme republique,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2284,26
FRA,France,UDCA,Union for the Defence of Traders and Artisans -- Poujadists,Union de défense des commerçants et artisans – Poujadists,Union de defense des commercants et artisans -- Poujadists,con,Conservative,7.4,6.4,7.0,7.9,31623,,,,,,,,43,898,26
FRA,France,UDF|MD,Union for French Democracy | Democratic Movement,Union pour la démocratie française | Mouvement démocrate,Union pour la democratie francaise | Mouvement democrate,con,Conservative,6.1017,6.2021,5.4999,8.8995,31624,,,705,1409,,5901,613,43,509,26
FRA,France,UDI,Union of Democrats and Independents,Union des démocrates et indépendants,Union des democrates et independants,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2273,26
FRA,France,UDSR,Democratic and Socialist Union of the Resistance,Union démocratique et socialiste de la Résistance,Union democratique et socialiste de la Resistance,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2280,11
FRA,France,UFD,Union of Democratic Forces,Union des forces démocratiques,Union des forces democratiques,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,2269,11
FRA,France,UMP|LR,Union for a Popular Movement | The Republicans,Union pour un mouvement populaire | Les Républicains,Union pour un mouvement populaire | Les Republicains,con,Conservative,7.4997,6.5934,7.1854,6.9862,31626,110,1250626,706,1411,609,5887,609,43,658,26
FRA,France,UPR,Popular Republican Union,Union Populaire Républicaine,Union Populaire Republicaine,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,43,2734,26
FRA,France,UR,Republican Union,Union républicaine,Union republicaine,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,43,2581,40
FRA,France,V,Greens,Les Verts,Les Verts,eco,Green/Ecologist,3.155,2.8774,1.4772,6.4585,31110,103,1250110,703,1406,605,5929,605,43,873,19
FRA,France,droite,other right,divers droite,divers droite,con,Conservative,7.6583,9.0,9.0,5.8333,,,,,,,,618,43,285,26
FRA,France,eco,other ecologists,divers ecologistes,divers ecologistes,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,43,2249,19
FRA,France,etc,others,divers,divers,none,no family,,,,,,,,,,,,,43,1328,12
FRA,France,ex-dro,other far-right,extrême droite,extreme droite,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,43,2079,40
FRA,France,ex-gau,other far-left,extrême gauche,extreme gauche,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,1250226,,,,,,43,2083,14
FRA,France,gauche,other left,divers gauche,divers gauche,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,43,177,11
FRA,France,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,43,2080,12
FRA,France,none,no party affiliation,sans étiquette,sans etiquette,none,no family,,,,,,,,,,,,,43,947,12
FRA,France,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,43,824,12
GBR,United Kingdom,APoNI,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,44,2731,6
GBR,United Kingdom,BNP,British National Party,British National Party,British National Party,right,Right-wing,8.8,5.9,8.5,2.3,,417,1826720,,,,,1109,44,1250,40
GBR,United Kingdom,BP,Brexit Party,Brexit Party,Brexit Party,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,44,2729,40
GBR,United Kingdom,C,Constitutionalist,Constitutionalist,Constitutionalist,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,44,2514,26
GBR,United Kingdom,CNL,Conservatives and National Liberals,Conservatives and National Liberals,Conservatives and National Liberals,con,Conservative,7.8,6.4,7.0,7.9,51620,,,1606,,,,,44,1496,26
GBR,United Kingdom,CP,The Christian Party -- Christian Peoples Alliance in England,The Christian Party – Christian Peoples Alliance in England,The Christian Party -- Christian Peoples Alliance in England,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,44,2063,3
