country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
AUS,Australia,1951-04-28,1951-05-11,Menzies V,0,1,0,17,123,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,763,566,450,184
AUS,Australia,1954-05-29,1954-07-09,Menzies VI,0,0,0,59,123,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,743,178,566,1253
AUS,Australia,1954-05-29,1954-07-09,Menzies VI,0,1,1,47,123,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,743,178,566,1411
AUS,Australia,1954-05-29,1954-07-09,Menzies VI,0,1,0,17,123,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,743,178,566,184
AUS,Australia,1955-12-10,1956-01-11,Menzies VII,0,0,0,49,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,742,479,178,1253
AUS,Australia,1955-12-10,1956-01-11,Menzies VII,0,1,1,57,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,742,479,178,1411
AUS,Australia,1955-12-10,1956-01-11,Menzies VII,0,1,0,18,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,742,479,178,184
AUS,Australia,1958-11-22,1958-12-10,Menzies IIX,0,0,0,47,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,749,627,479,1253
AUS,Australia,1958-11-22,1958-12-10,Menzies IIX,0,1,1,58,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,749,627,479,1411
AUS,Australia,1958-11-22,1958-12-10,Menzies IIX,0,1,0,19,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,749,627,479,184
AUS,Australia,1961-12-09,1961-12-22,Menzies IX,0,0,0,62,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,740,288,627,1253
AUS,Australia,1961-12-09,1961-12-22,Menzies IX,0,1,1,45,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,740,288,627,1411
AUS,Australia,1961-12-09,1961-12-22,Menzies IX,0,1,0,17,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,740,288,627,184
AUS,Australia,1963-11-30,1963-12-18,Menzies X,0,0,0,52,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,741,786,288,1253
AUS,Australia,1963-11-30,1963-12-18,Menzies X,0,1,1,52,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,741,786,288,1411
AUS,Australia,1963-11-30,1963-12-18,Menzies X,0,1,0,20,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,741,786,288,184
AUS,Australia,1963-11-30,1966-01-26,Holt I,0,0,0,52,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,741,261,786,1253
AUS,Australia,1963-11-30,1966-01-26,Holt I,0,1,1,52,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,741,261,786,1411
AUS,Australia,1963-11-30,1966-01-26,Holt I,0,1,0,20,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,741,261,786,184
AUS,Australia,1966-11-26,1966-12-14,Holt II,0,0,0,41,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,764,67,261,1253
AUS,Australia,1966-11-26,1966-12-14,Holt II,0,1,1,61,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,764,67,261,1411
AUS,Australia,1966-11-26,1966-12-14,Holt II,0,1,0,21,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,764,67,261,184
AUS,Australia,1966-11-26,1966-12-14,Holt II,0,0,0,1,124,none,no party affiliation,no party affiliation,,33,764,67,261,1396
AUS,Australia,1966-11-26,1967-12-19,McEwen,0,0,0,41,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,764,634,67,1253
AUS,Australia,1966-11-26,1967-12-19,McEwen,0,1,0,61,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,764,634,67,1411
AUS,Australia,1966-11-26,1967-12-19,McEwen,0,1,1,21,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,764,634,67,184
AUS,Australia,1966-11-26,1967-12-19,McEwen,0,0,0,1,124,none,no party affiliation,no party affiliation,,33,764,634,67,1396
AUS,Australia,1966-11-26,1968-01-10,Gorton I,0,0,0,41,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,764,1,634,1253
AUS,Australia,1966-11-26,1968-01-10,Gorton I,0,1,1,61,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,764,1,634,1411
AUS,Australia,1966-11-26,1968-01-10,Gorton I,0,1,0,21,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,764,1,634,184
AUS,Australia,1966-11-26,1968-01-10,Gorton I,0,0,0,1,124,none,no party affiliation,no party affiliation,,33,764,1,634,1396
AUS,Australia,1966-11-26,1968-02-28,Gorton II,0,0,0,41,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,764,795,1,1253
AUS,Australia,1966-11-26,1968-02-28,Gorton II,0,1,1,61,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,764,795,1,1411
AUS,Australia,1966-11-26,1968-02-28,Gorton II,0,1,0,21,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,764,795,1,184
AUS,Australia,1966-11-26,1968-02-28,Gorton II,0,0,0,1,124,none,no party affiliation,no party affiliation,,33,764,795,1,1396
AUS,Australia,1969-10-25,1969-11-12,Gorton III,0,0,0,59,125,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,735,1024,795,1253
AUS,Australia,1969-10-25,1969-11-12,Gorton III,0,1,1,46,125,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,735,1024,795,1411
AUS,Australia,1969-10-25,1969-11-12,Gorton III,0,1,0,20,125,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,735,1024,795,184
AUS,Australia,1969-10-25,1971-03-10,McMahon,1,0,0,59,125,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,735,671,1024,1253
AUS,Australia,1969-10-25,1971-03-10,McMahon,1,1,1,46,125,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,735,671,1024,1411
AUS,Australia,1969-10-25,1971-03-10,McMahon,1,1,0,20,125,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,735,671,1024,184
AUS,Australia,1972-12-02,1972-12-19,Whitlam I,0,1,1,67,125,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,759,507,671,1253
AUS,Australia,1972-12-02,1972-12-19,Whitlam I,0,0,0,38,125,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,759,507,671,1411
AUS,Australia,1972-12-02,1972-12-19,Whitlam I,0,0,0,20,125,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,759,507,671,184
AUS,Australia,1974-05-18,1974-06-12,Whitlam II,0,1,1,66,127,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,758,844,507,1253
AUS,Australia,1974-05-18,1974-06-12,Whitlam II,0,0,0,40,127,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,758,844,507,1411
AUS,Australia,1974-05-18,1974-06-12,Whitlam II,0,0,0,21,127,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,758,844,507,184
AUS,Australia,1974-05-18,1975-11-11,Fraser I,1,0,0,66,127,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,758,720,844,1253
AUS,Australia,1974-05-18,1975-11-11,Fraser I,1,1,1,40,127,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,758,720,844,1411
AUS,Australia,1974-05-18,1975-11-11,Fraser I,1,1,0,21,127,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,758,720,844,184
AUS,Australia,1975-12-13,1975-12-22,Fraser II,0,0,0,36,127,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,757,836,720,1253
AUS,Australia,1975-12-13,1975-12-22,Fraser II,0,0,0,1,127,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,757,836,720,215
AUS,Australia,1975-12-13,1975-12-22,Fraser II,0,1,1,68,127,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,757,836,720,1411
AUS,Australia,1975-12-13,1975-12-22,Fraser II,0,1,0,22,127,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,757,836,720,184
AUS,Australia,1977-12-10,1977-12-20,Fraser III,0,0,0,38,124,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,755,421,836,1253
AUS,Australia,1977-12-10,1977-12-20,Fraser III,0,0,0,1,124,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,755,421,836,215
AUS,Australia,1977-12-10,1977-12-20,Fraser III,0,1,1,67,124,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,755,421,836,1411
AUS,Australia,1977-12-10,1977-12-20,Fraser III,0,1,0,18,124,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,755,421,836,184
AUS,Australia,1980-10-18,1980-11-03,Fraser IV,0,0,0,51,125,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,736,774,421,1253
AUS,Australia,1980-10-18,1980-11-03,Fraser IV,0,1,1,54,125,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,736,774,421,1411
AUS,Australia,1980-10-18,1980-11-03,Fraser IV,0,1,0,20,125,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,736,774,421,184
AUS,Australia,1983-03-05,1983-03-11,Hawke I,0,1,1,75,125,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,751,576,774,1253
AUS,Australia,1983-03-05,1983-03-11,Hawke I,0,0,0,33,125,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,751,576,774,1411
AUS,Australia,1983-03-05,1983-03-11,Hawke I,0,0,0,17,125,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,751,576,774,184
AUS,Australia,1984-12-01,1984-12-13,Hawke II,0,1,1,82,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,733,401,576,1253
AUS,Australia,1984-12-01,1984-12-13,Hawke II,0,0,0,1,148,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,733,401,576,215
AUS,Australia,1984-12-01,1984-12-13,Hawke II,0,0,0,44,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,733,401,576,1411
AUS,Australia,1984-12-01,1984-12-13,Hawke II,0,0,0,21,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,733,401,576,184
AUS,Australia,1987-07-11,1987-07-24,Hawke III,0,1,1,86,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,732,875,401,1253
AUS,Australia,1987-07-11,1987-07-24,Hawke III,0,0,0,43,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,732,875,401,1411
AUS,Australia,1987-07-11,1987-07-24,Hawke III,0,0,0,19,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,732,875,401,184
AUS,Australia,1990-03-24,1990-04-04,Hawke IV,0,1,1,78,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,752,155,875,1253
AUS,Australia,1990-03-24,1990-04-04,Hawke IV,0,0,0,55,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,752,155,875,1411
AUS,Australia,1990-03-24,1990-04-04,Hawke IV,0,0,0,14,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,752,155,875,184
AUS,Australia,1990-03-24,1990-04-04,Hawke IV,0,0,0,1,148,none,no party affiliation,no party affiliation,,33,752,155,875,1396
AUS,Australia,1990-03-24,1991-12-20,Keating I,0,1,1,78,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,752,725,155,1253
AUS,Australia,1990-03-24,1991-12-20,Keating I,0,0,0,55,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,752,725,155,1411
AUS,Australia,1990-03-24,1991-12-20,Keating I,0,0,0,14,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,752,725,155,184
AUS,Australia,1990-03-24,1991-12-20,Keating I,0,0,0,1,148,none,no party affiliation,no party affiliation,,33,752,725,155,1396
AUS,Australia,1993-03-13,1993-03-24,Keating II,0,1,1,80,147,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,753,49,725,1253
AUS,Australia,1993-03-13,1993-03-24,Keating II,0,0,0,49,147,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,753,49,725,1411
AUS,Australia,1993-03-13,1993-03-24,Keating II,0,0,0,16,147,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,753,49,725,184
AUS,Australia,1993-03-13,1993-03-24,Keating II,0,0,0,2,147,none,no party affiliation,no party affiliation,,33,753,49,725,1396
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,0,0,49,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,754,402,49,1253
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,0,0,1,148,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,754,402,49,215
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,1,1,75,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,754,402,49,1411
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,1,0,18,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,754,402,49,184
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,0,0,5,148,none,no party affiliation,no party affiliation,,33,754,402,49,1396
AUS,Australia,1998-10-03,1998-10-21,Howard II,0,0,0,67,148,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,756,423,402,1253
AUS,Australia,1998-10-03,1998-10-21,Howard II,0,1,1,64,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,756,423,402,1411
AUS,Australia,1998-10-03,1998-10-21,Howard II,0,1,0,16,148,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,756,423,402,184
AUS,Australia,1998-10-03,1998-10-21,Howard II,0,0,0,1,148,none,no party affiliation,no party affiliation,,33,756,423,402,1396
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,0,0,65,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,760,812,423,1253
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,0,0,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,760,812,423,215
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,1,1,68,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,760,812,423,1411
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,1,0,13,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,760,812,423,184
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,0,0,3,150,none,no party affiliation,no party affiliation,,33,760,812,423,1396
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,0,0,60,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,762,234,812,1253
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,0,0,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,762,234,812,215
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,1,1,74,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,762,234,812,1411
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,1,0,12,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,762,234,812,184
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,0,0,3,150,none,no party affiliation,no party affiliation,,33,762,234,812,1396
AUS,Australia,2007-11-24,2007-12-03,Rudd,0,1,1,83,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,761,385,234,1253
AUS,Australia,2007-11-24,2007-12-03,Rudd,0,0,0,55,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,761,385,234,1411
AUS,Australia,2007-11-24,2007-12-03,Rudd,0,0,0,10,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,761,385,234,184
AUS,Australia,2007-11-24,2007-12-03,Rudd,0,0,0,2,150,none,no party affiliation,no party affiliation,,33,761,385,234,1396
AUS,Australia,2007-11-24,2010-06-24,Gillard I,0,1,1,83,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,761,736,385,1253
AUS,Australia,2007-11-24,2010-06-24,Gillard I,0,0,0,55,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,761,736,385,1411
AUS,Australia,2007-11-24,2010-06-24,Gillard I,0,0,0,10,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,761,736,385,184
AUS,Australia,2007-11-24,2010-06-24,Gillard I,0,0,0,2,150,none,no party affiliation,no party affiliation,,33,761,736,385,1396
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,1,150,AG,Australian Greens,Australian Greens,1.5439,33,246,108,736,751
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,1,1,72,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,246,108,736,1253
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,246,108,736,215
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,21,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,246,108,736,154
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,44,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,246,108,736,1411
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,7,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,246,108,736,184
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,0,0,4,150,none,no party affiliation,no party affiliation,,33,246,108,736,1396
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,1,150,AG,Australian Greens,Australian Greens,1.5439,33,246,1061,108,751
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,1,1,72,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,246,1061,108,1253
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,246,1061,108,215
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,21,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,246,1061,108,154
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,44,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.3903,33,246,1061,108,1411
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,7,150,NCP|NPA,National (Country) Party | National Party of Australia,National (Country) Party | National Party of Australia,7.8222,33,246,1061,108,184
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,0,0,4,150,none,no party affiliation,no party affiliation,,33,246,1061,108,1396
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,0,0,1,150,AG,Australian Greens,Australian Greens,1.5439,33,804,1066,1061,751
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,0,0,55,150,ALP,Australian Labor Party,Australian Labor Party,3.8833,33,804,1066,1061,1253
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,1,0,1,150,CouLP,Country Liberal Party,Country Liberal Party,6.0,33,804,1066,1061,215
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,0,0,1,150,Katter,Katter's Australian Party,Katter's Australian Party,3.3,33,804,1066,1061,2258
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,1,0,22,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,6.0,33,804,1066,1061,154
